Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text
5,345261628,arvindrbansal,1569599757060026369,2022-09-13 08:11:58+00:00,"Scene from Lutyens house 😂🤣
#GyanvapiCase

Manish Sharma https://t.co/ELnnnF2dQ6",en,0,416,scene from lutyens house manish sharma URL 
13,4713369014,amubilalhasan,1569598188566478848,2022-09-13 08:05:44+00:00,"Watch the eye opening book review
#Gyanvapi 
#GyanvapiCase 
#GyanvapiVerdict 
#GyanvapiMosque 
#gyanwapi https://t.co/q9JV70XVkg",en,0,117,watch the eye opening book review URL 
17,1302575935971971075,BhagwaRachit,1569596941788643328,2022-09-13 08:00:47+00:00,"100% Muslims know it is Shivling, 40% Hindus think it is fountain. That's the difference.

#GyanvapiCase #VaranasiCourt #Varanasi #Gyanvapi #GyanvapiVerdict #GyanvapiMandir",en,0,205,100 muslim know it is shivling 40 hindu think it is fountain that the difference 
23,4907617525,SunilShah4444,1569596264530194432,2022-09-13 07:58:05+00:00,"He don't need security, Please I request @AmitShah Remove all his security from Delhi also😡

#ArvindKejriwal #Gyanvapi #GyanvapiCase #SaveCowSaveVillages #AncientIndianGeniuses
Rishis of Bharat Scientific Discoveries
Land Of Knowledge श्रHar Har Mahadev
seokjin Shami,#sunilshah https://t.co/FdxigIIKOj",en,0,1194,he don need security please request remove all his security from delhi also rishis of bharat scientific discovery land of knowledge har har mahadev seokjin shami URL 
26,1367753924376211457,0economichitman,1569596006748274688,2022-09-13 07:57:04+00:00,"Places of Worship Act 1991???
#GyanvapiCase #GyanvapiVerdict #GyanvapiMosque https://t.co/DiZd7GPQW1",en,0,88,place of worship act 1991 URL 
27,38647512,IndianExpress,1569595671484993536,2022-09-13 07:55:44+00:00,"#ExpressEditorial | The judge has held that the petitioners only sought right to worship as a civil right at the disputed property and their appeal did not seek conversion of the mosque to a temple or demand ownership of the complex. #GyanvapiCase

Read: https://t.co/PL9ZMQVsek https://t.co/aqJRdaeo5Y",en,1,4206486,the judge ha held that the petitioner only sought right to worship a civil right at the disputed property and their appeal did not seek conversion of the mosque to temple or demand ownership of the complex read URL URL 
31,1291365724372340737,madhyamam_eng,1569594864144191488,2022-09-13 07:52:31+00:00,Gyanvapi Case: Muslim groups fear more cases of claims by Hindu groups over mosques #GyanvapiCase #MuslimgroupsfearmorecasesofclaimsbyHindugroupsovermosques #AIMIM #AsaduddinOwaisi https://t.co/xHEQRrTNdB,en,0,865,gyanvapi case muslim group fear more case of claim by hindu group over mosque URL 
40,735909106041692161,manan1088,1569592790845386752,2022-09-13 07:44:17+00:00,"RT @KreatelyMedia: Do you know these legends ?
#GyanvapiCase #Gyanvapi https://t.co/7W6nVkqCgS",en,0,18,rt do you know these legend URL 
41,127466962,sunny1243,1569592719491891200,2022-09-13 07:44:00+00:00,"THINK ABOUT THIS NANDI WHO HAS BEEN WAITING FOR SHIV JI FOR MORE THAN 350 YEARS.

Finally his Wait is over, 
Shiv ji has arrived 🙏🙏
#Gyanvapi
#GyanvapiCase https://t.co/tZ1B62M03L https://t.co/NcS7P2xxes",en,0,629,think about this nandi who ha been waiting for shiv ji for more than 350 year finally his wait is over shiv ji ha arrived URL URL 
43,735909106041692161,manan1088,1569592358454591491,2022-09-13 07:42:34+00:00,"RT @MahantYogiG: Big Victory for Hindus.

Har Har Mahadev🚩

#GyanvapiCase #KashiVishwanath https://t.co/MGLw7MBoIK",en,0,18,rt big victory for hindu har har mahadev URL 
44,127466962,sunny1243,1569592321137836033,2022-09-13 07:42:25+00:00,"#Gyanvapicase 
Petitioners ....
#Gyanvapi https://t.co/LuExREtfvq https://t.co/2K3zX3NqUl",en,0,629,petitioner URL URL 
45,164142518,VarunjamwalBJP,1569592294223007745,2022-09-13 07:42:19+00:00,"No Regret, No Repentance, No Sorrow, No Grief. 

You know what I mean….

Har Har Mahadev ❤️ #GyanvapiCase",en,0,2356,no regret no repentance no sorrow no grief you know what mean har har mahadev 
47,1536371087977893888,ShaakhPe,1569592015687647232,2022-09-13 07:41:12+00:00,"@sushantsareen @ARanganathan72 
sar-tan-se-juda coming soon to a place near you
#GYANWAPI 
#GyanvapiCase https://t.co/MzjcJeaBnK",en,0,5,sar tan se juda coming soon to place near you URL 
49,19897138,IndiaToday,1569591668504170498,2022-09-13 07:39:50+00:00,"Mehbooba Mufti slams Gyanvapi ruling. 
Says, ""Decision will lead to rabble rousing."" 

#ITVideo #GyanvapiCase https://t.co/P3ojzhdNWs",en,2,6153644,mehbooba mufti slam gyanvapi ruling say decision will lead to rabble rousing URL 
52,1023557065351028737,sunil28474739,1569591020580646912,2022-09-13 07:37:15+00:00,"The Power of Women in Bharat  !!

Har Har Mahadev !!
#Gyanvapi 
#GyanvapiCase https://t.co/8BVfaBEsyw",en,0,3205,the power of woman in bharat har har mahadev URL 
54,1357341105172344837,realmofrich07,1569590739390312448,2022-09-13 07:36:08+00:00,"When Namaz is not mandatory, why do we still keep so many masjids, mazars, dargahs?
#GyanvapiCase https://t.co/QmD7E1OFng",en,1,287,when namaz is not mandatory why do we still keep so many masjid mazars dargahs URL 
55,1023557065351028737,sunil28474739,1569590702253932545,2022-09-13 07:35:59+00:00,"My Right to Worship 
Mahadev is Non-negotiable. 
Period !!

#Gyanvapi 
#GyanvapiCase https://t.co/TaiCh6bkXf",en,1,3205,my right to worship mahadev is non negotiable period URL 
58,1218039177628962824,hindu_uttam,1569590258714673153,2022-09-13 07:34:13+00:00,"Two Words For Them

My word is....👇
Some Heroes wear Black 

#GyanvapiCase https://t.co/KvZEEY3WYN",en,0,3536,two word for them my word is some hero wear black URL 
62,1369480785481199617,WashimYadahall3,1569589616721948675,2022-09-13 07:31:40+00:00,"Gyanvapi Masjid judgement will embolden fascist agenda to target minority places of worship. 
#GyanvapiCase #Islamophobia #GyanvapiMasjid #GyanvapiVerdict #Varanasi https://t.co/7SCn4nWG7i",en,0,31,gyanvapi masjid judgement will embolden fascist agenda to target minority place of worship URL 
64,1398158248872583168,ReadSelective,1569588783208857602,2022-09-13 07:28:22+00:00,"Gyanvapi case: Varanasi court backs Hindu petitioners, says case will continue to be heard

#Gyanvapi #GyanvapiCase #Varanasi #VaranasiCourt #hindu #GyanvapiVerdict #GyanvapiMandir #india #newsupdates #readselective

https://t.co/1n9DmGY37j",en,0,93,gyanvapi case varanasi court back hindu petitioner say case will continue to be heard URL 
68,1534544065882370048,kr_mukesh88,1569587998928556033,2022-09-13 07:25:15+00:00,"Subsctibe my youtube channel 
 https://t.co/v3vQh7Mi8P 
#GyanvapiCase 
#GoHomeMeghanMarkle 
#PAKvsSL 
@Twitter",en,0,15,subsctibe my youtube channel URL 
70,414946220,scroll_in,1569587854321545216,2022-09-13 07:24:40+00:00,"#GyanvapiCase: Why a Varanasi court ruled #Gyanvapi plea by Hindu litigants was maintainable

It held that the Places of Worship Act, which freezes the character of a religious building, would not bar the plea to worship Hindu gods inside a mosque. https://t.co/9M7k5aAXYt",en,0,450374,why varanasi court ruled plea by hindu litigant wa maintainable it held that the place of worship act which freeze the character of religious building would not bar the plea to worship hindu god inside mosque URL 
71,1377905075461316608,vibesofindia_,1569587850366320641,2022-09-13 07:24:39+00:00,"Gyanvapi Verdict: Varanasi Court Agrees With Hindu Plaintiffs’ Arguments

#GyanvapiVerdict #GyanvapiCase #GyanvapiShringarGauriCase #VaranasiCourt #VibesofIndia
https://t.co/hpXoWKuI1q",en,0,4431,gyanvapi verdict varanasi court agrees with hindu plaintiff argument URL 
73,123194007,VijaiiBhava,1569587466537172994,2022-09-13 07:23:08+00:00,"True Truth☝️

#KashiVishwanath #GyanvapiMandir #GyanvapiVerdict #GyanvapiCase #Gyanvapi #KashiVishwanathTemple https://t.co/ZIsOFfJgFf",en,0,240,true truth URL 
77,1461426244151439364,Nikhilsingh21_,1569586614531407874,2022-09-13 07:19:45+00:00,"#lovelyprofessionaluniversity 
Allowing 1000s of Muslim students to pray on corridors and classrooms during teaching hours.
Seems like educational institutions are being converted into madrasa by AAP in Punjab.
Note- Owner of university is member of Parliament.
#GyanvapiCase https://t.co/DCln7za2WM",en,1,923,allowing 100 of muslim student to pray on corridor and classroom during teaching hour seems like educational institution are being converted into madrasa by aap in punjab note owner of university is member of parliament URL 
89,1388915530795417600,SinceIndepende1,1569585663166529536,2022-09-13 07:15:58+00:00,"Uttar Pradesh: Alert in UP after Decision on Gyanvapi, Police Force Deployed in Sensitive Areas #Gyanvapi #UP #GyanvapiCase  https://t.co/QDR8w5ZR9h",en,0,35,uttar pradesh alert in up after decision on gyanvapi police force deployed in sensitive area URL 
90,1437119842499248129,kumarkeshav9525,1569585625728425984,2022-09-13 07:15:49+00:00,"I sincerely respect the impartial action of the District Court in the Gyanvapi case. I sincerely hope that truth will prevail. The 1991 Places of Worship Act does not apply, this is completely proved.#Gyanvapi #GyanvapiCase #GyanvapiMandir https://t.co/D0PLzEqwi0",en,0,25,sincerely respect the impartial action of the district court in the gyanvapi case sincerely hope that truth will prevail the 1991 place of worship act doe not apply this is completely proved URL 
93,1321121827503046656,RrgGotur,1569585548117045249,2022-09-13 07:15:30+00:00,"The best judgement court has given.

#GyanvapiCase 
#GyanvapiVerdict",en,0,17,the best judgement court ha given 
98,3638215945,MirrorNow,1569584362953252864,2022-09-13 07:10:48+00:00,"POLITICAL STORM OVER GYANVAPI COURT RULING

PDP chief @MehboobaMufti tweets, ""Court ruling on #Gyanvapi despite places of Worship Act will lead to rabble rousing &amp; create a communal atmosphere which ironically plays into BJP's agenda."" #GyanvapiVerdict #GyanvapiCase https://t.co/pfUkFS93Wu",en,0,115101,political storm over gyanvapi court ruling pdp chief tweet court ruling on despite place of worship act will lead to rabble rousing amp create communal atmosphere which ironically play into bjp agenda URL 
105,1500529586396086272,subhamt356,1569583014442864642,2022-09-13 07:05:26+00:00,"As soon as the Gyanvapi verdict came, Muslim women celebrated by performing aarti of Lord Shiva.
#KashiVishwanath
#Gyanvapi
#GyanvapiCase
#VishwasSeVikasYatra https://t.co/jrGWPz1iIz",en,1,300,a soon a the gyanvapi verdict came muslim woman celebrated by performing aarti of lord shiva URL 
106,1362008912153640962,ranveermalpura,1569582973980397568,2022-09-13 07:05:17+00:00,"It's Great News For Every Sanatani . 

We Won #GyanvapiCase

Har Har Mahadev https://t.co/0TVeiW9yK1",en,0,1324,it great news for every sanatani we won har har mahadev URL 
107,1362008912153640962,ranveermalpura,1569582948936200193,2022-09-13 07:05:11+00:00,"It's Great News For Every Sanatani . 

We Won #GyanvapiCase

Har Har Mahadev https://t.co/XmlA4vu93t",en,0,1324,it great news for every sanatani we won har har mahadev URL 
110,3256507136,bultyy_jaglan,1569582453819609093,2022-09-13 07:03:13+00:00,"#KashiVishwanath
Big Victory for Hindus.

Har Har Mahadev🚩

#GyanvapiCase #KashiVishwanathTemple https://t.co/kSgGXK1jGG",en,0,10854,big victory for hindu har har mahadev URL 
111,1539471934227853312,RameshM_FTFGC,1569582416137961472,2022-09-13 07:03:04+00:00,"@KTRTRS @trspartyonline @TelanganaCMO we want this!
#RazakarsReturned in #Telangana.

#Secunderabad #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #iQOOZ6Lite5GSale #PAKvsSL https://t.co/aMsp9B7tY5",en,0,309,we want this in URL 
112,3256507136,bultyy_jaglan,1569582080643969025,2022-09-13 07:01:44+00:00,"#KashiVishwanath
#GyanvapiCase #KashiVishwanath
 
Nandi Maharj....Chad personality 🔥 who waited for more than 350 years for Shivji🙏🏻~~||$¥€ https://t.co/hTBWmfQNaQ",en,0,10854,nandi maharj chad personality who waited for more than 350 year for shivji URL 
113,1113747196099399680,thefirstindia,1569582013245698049,2022-09-13 07:01:28+00:00,"#FIJaipur | GYANVAPI CASE: WATERSHED MOMENT IN INDIA’S HISTORY HAR HAR MAHADEV!

(✍️: Moni Sharma)

READ:https://t.co/oDqpLPGm9A

#Rajasthan #UttarPradesh #Varanasi #GyanvapiCase #GyanvapiVerdict #GyanvapiMosque #GyanvapiMandir https://t.co/hOS3Fp4bOP",en,1,8297,gyanvapi case watershed moment in india history har har mahadev moni sharma read URL URL 
114,3150940290,thewire_in,1569581696185520128,2022-09-13 07:00:12+00:00,"The 1991 Act says that a mosque, temple, church or any place of public worship in existence on August 15, 1947, will retain the same religious character that it had on that day – and cannot be changed by the courts or govt. | Shadan Farasat
#GyanvapiCase
https://t.co/Z57jTrdylE",en,3,1242785,the 1991 act say that mosque temple church or any place of public worship in existence on august 15 1947 will retain the same religious character that it had on that day and cannot be changed by the court or govt shadan farasat URL 
120,1528689179965947904,Rekha1sharma1,1569580649136398337,2022-09-13 06:56:02+00:00,"The main role of Alia Bhatt’s performed in #BrahmastraMovie 🤪🤪

#brahmastraboxoffice #GyanvapiCase https://t.co/UeH1bBEoro",en,1,1263,the main role of alia bhatt performed in URL 
121,2896135049,rakesh49082,1569579916177600517,2022-09-13 06:53:08+00:00,"Har Har MAhadev🕉️🚩
One step towards AkhandBharat 🚩🕉️.
#GyanvapiCase #GyanvapiVerdict https://t.co/agq37dK7XF",en,0,10,har har mahadev one step towards akhandbharat URL 
123,1434181035281903622,MOTIVETED_WORLD,1569579338546442241,2022-09-13 06:50:50+00:00,"I agreed with your positive words. 
Yes fact important. 
We can change act according to fact. But all depends on government mentality and sudden action for maintain honesty with fact.

#Jaibharat 
#GyanvapiCase 
#JaiHind https://t.co/c9E7gpVsQX",en,0,3253,agreed with your positive word yes fact important we can change act according to fact but all depends on government mentality and sudden action for maintain honesty with fact URL 
125,1639753512,AashishRaghuvan,1569579110766374914,2022-09-13 06:49:56+00:00,"Scene from Lutyens house 😂🤣
#GyanvapiCase https://t.co/XuntkjqM9R",en,0,64,scene from lutyens house URL 
126,436774942,sanjeevhapur,1569578951122755584,2022-09-13 06:49:17+00:00,"It is very well known to अंजूमन इंतजामिया मसाजिद वाराणसी that the land belongs to Shiva &amp; the masjid is an outcome of Aurangzeb barbarism. 
These so called #दीनी people have no ईमान &amp; hv been speaking #LIES 

#KashiVishwanath
#GyanvapiCase",en,0,319,it is very well known to that the land belongs to shiva amp the masjid is an outcome of aurangzeb barbarism these so called people have no amp hv been speaking 
127,1319905795937505285,Parveendas18,1569578747720003584,2022-09-13 06:48:29+00:00,"#GyanvapiCase 
#SaintRampalJi
Geeta ji verse 4 mantra 34 clears the definition of real saint. https://t.co/FQVfU8F2B3",en,0,27,geeta ji verse mantra 34 clear the definition of real saint URL 
133,810554422094954500,MiMarathiBhau,1569577918757744641,2022-09-13 06:45:11+00:00,"@abhijitmajumder One battle won in Kashi. But the big war is in Supreme Court.
Places of Worship Act 1991 must go.
You cannot rob my entire home, give me back one shelf, and say claim no more.
Every temple vandalised or destroyed must be accounted for. #GyanvapiCase",en,0,506,one battle won in kashi but the big war is in supreme court place of worship act 1991 must go you cannot rob my entire home give me back one shelf and say claim no more every temple vandalised or destroyed must be accounted for 
134,2253543866,sonaditi,1569577870439104513,2022-09-13 06:45:00+00:00,"Behind the scenes, it's always about politics. Nothing more, nothing less.
#GyanvapiCase #VaranasiCourt",en,0,812,behind the scene it always about politics nothing more nothing le 
135,1514415922525749259,RiffatWani_Says,1569577858498019329,2022-09-13 06:44:57+00:00,"Another mosque is on the way to being demolished in India to build one more temple.
#GyanvapiCase https://t.co/NpG1haB79b",en,0,94,another mosque is on the way to being demolished in india to build one more temple URL 
140,707234177670709248,ManjushreeSaman,1569576479029366784,2022-09-13 06:39:28+00:00,"District Judge AK Vishvesh ordered that #GyanvapiCase    would continue to hear the petition seeking the right to worship. The next hearing of the case is on September 22.  
Read more: https://t.co/Jh0aDdsi0Q",en,0,18,district judge ak vishvesh ordered that would continue to hear the petition seeking the right to worship the next hearing of the case is on september 22 read more URL 
143,29184298,MikeDesai,1569576342131462144,2022-09-13 06:38:55+00:00,"Most of the people who have criticized the #VaranasiCourt 's decision to dismiss the Order 7 Rule 11 application in the #GyanvapiCase have made bald statements about the #PlacesOfWorshipAct having been violated &amp; about bias in the judiciary. I have yet to come across any....
1/2",en,1,2141,most of the people who have criticized the decision to dismiss the order rule 11 application in the have made bald statement about the having been violated amp about bias in the judiciary have yet to come across any 
144,1265868564654968832,TheKshatriyakid,1569576245666676737,2022-09-13 06:38:32+00:00,This video is reality of todays ☝#Kshatriya  #GyanvapiCase https://t.co/Pbo8vRAsVq,en,0,219,this video is reality of today URL 
147,3035377582,MashableIndia,1569576068423589889,2022-09-13 06:37:50+00:00,"Gyanvapi Case: ""I believe that after this order, the purpose of the Places of Worship Act 1991 will fail,"" AIMIM Chief #AsaduddinOwaisi on Varanasi Court's order
#AIMIM #VaranasiCourt #GyanvapiCase

https://t.co/sBV5LrVGOC",en,0,4321,gyanvapi case believe that after this order the purpose of the place of worship act 1991 will fail aimim chief on varanasi court order URL 
150,986921697638043649,viralbake,1569575852006047744,2022-09-13 06:36:59+00:00,"Gyanvapi Case: Hindu Petitioners Won A Big Favour, 10 Points 
.
.
#NewsAlert #IndiaNews #ViralNews #Gyanvapi #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GlobalAISummit #SaveCowSaveVillages #tuesdayvibe 
https://t.co/241pRmUH9u",en,0,2342,gyanvapi case hindu petitioner won big favour 10 point URL 
151,1314476465820377089,micimranchoudha,1569575846238896129,2022-09-13 06:36:57+00:00,"If there are no temples, mosques and Muslims in India, then a big shop here will be closed forever. The boss of present government should thank the Muslims otherwise he would have been selling tea even today. 
#GyanvapiCase 
#50croreYouthWillSufferedNowFromUnemployment.",en,0,17,if there are no temple mosque and muslim in india then big shop here will be closed forever the bos of present government should thank the muslim otherwise he would have been selling tea even today 
153,1562306827807002626,aab_team,1569575422500929536,2022-09-13 06:35:16+00:00,"Gurugram: Residents protest over hike in BPTP upkeep fee
Spread across 43 acres of land, the township was developed in multiple phases with four residential societies namely Serene, Generations, Spacio and Terra.
Read more at:
https://t.co/UTBbndx919
 #latestnews #GyanvapiCase",en,0,0,gurugram resident protest over hike in bptp upkeep fee spread across 43 acre of land the township wa developed in multiple phase with four residential society namely serene generation spacio and terra read more at URL 
157,3584994074,VedantTiwaribjp,1569575025484890114,2022-09-13 06:33:42+00:00,"The heroines of Gyanvapi 

They deserve a big bow
#GyanvapiCase #BabaViswanath
#KashiVishwanathTemple https://t.co/3X888r03cs",en,0,3218,the heroine of gyanvapi they deserve big bow URL 
162,1434181035281903622,MOTIVETED_WORLD,1569574618176049153,2022-09-13 06:32:04+00:00,"""There is great power in Faith""
 As type act with confidence on own &amp; on working conditions; that type results we get
Start working on ideas as soon as possible; this will give courage to your strong feelings

●There is victory over fear https://t.co/uDgELQYWEO

 #GyanvapiCase",en,0,3253,there is great power in faith a type act with confidence on own amp on working condition that type result we get start working on idea a soon a possible this will give courage to your strong feeling there is victory over fear URL 
179,1130785835538735104,neindia29,1569572499251429376,2022-09-13 06:23:39+00:00,Gyanvapi Case! The appeal of the Hindu side deserves to be heard https://t.co/ZBEmHAFnAQ  #Gyanvapi #GyanvapiCase #GyanvapiVerdict,en,0,22,gyanvapi case the appeal of the hindu side deserves to be heard URL 
184,836856888574816256,indusscrolls,1569571844214394880,2022-09-13 06:21:03+00:00,"Gyanvapi case going on the same path as that of the Babri masjid issue, says Owaisi

#GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiMosque #GYANWAPI #GyanvapiShringarGauriCase @RSSorg @VHPDigital #Hindu @asadowaisi 

https://t.co/9BaHsyljp1",en,0,1422,gyanvapi case going on the same path a that of the babri masjid issue say owaisi URL 
186,414946220,scroll_in,1569571417393602565,2022-09-13 06:19:21+00:00,"#GyanvapiCase | “If this happens, the very purpose of the 1991 law will have failed,” Asaduddin Owaisi said.  

“The 1991 Act was created so that such conflicts can permanently end. But after today order, litigation will begin on all these matters.” https://t.co/VEjZQI7Hvp https://t.co/Rgtlb3DrEm",en,0,450374,if this happens the very purpose of the 1991 law will have failed asaduddin owaisi said the 1991 act wa created so that such conflict can permanently end but after today order litigation will begin on all these matter URL URL 
187,1065127270195449856,khannabilasayma,1569571374569783301,2022-09-13 06:19:11+00:00,@ashoswai They just wants to acquire land ...if they were soo good they would've not thought to replace once worship place with another...and it's game of diverting minds and to gain emotions of bhakts again to win the election ..cheap politics #GyanvapiCase,en,0,68,they just want to acquire land if they were soo good they would ve not thought to replace once worship place with another and it game of diverting mind and to gain emotion of bhakts again to win the election cheap politics 
188,1261698152165490688,Akhil_Brahman_,1569571359445118977,2022-09-13 06:19:07+00:00,"#Gyanvapi #GyanvapiCase

I came from 2 Indias where

Muslim Waqf board can ""claim"" an entire hindu village which has 1500 yr old temple&amp;has 350+ acres of land as waqf property overnight

But

Hindus has to fight to ""reclaim"" their own property #KashiVishwanathTemple #Gyanvapi",en,0,13,came from india where muslim waqf board can claim an entire hindu village which ha 1500 yr old temple amp ha 350 acre of land a waqf property overnight but hindu ha to fight to reclaim their own property 
192,808191214851788801,SufanRahman,1569570869516836867,2022-09-13 06:17:11+00:00,"#GyanvapiCase judgment in d district court is representation of d mindset of hatred n division 
Just to gain some political mileage and power, BJP and RSS is destroying the very secular n united fabric of nation which might b beyond irreparable
#GyanvapiVerdict 
#GyanvapiMosque",en,0,443,judgment in district court is representation of mindset of hatred division just to gain some political mileage and power bjp and r is destroying the very secular united fabric of nation which might beyond irreparable 
198,836856888574816256,indusscrolls,1569570480646144001,2022-09-13 06:15:38+00:00,"Gyanvapi case: Varanasi court upholds maintainability of Hindu side’s plea

#GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiMosque #GYANWAPI #GyanvapiShringarGauriCase @RSSorg @VHPDigital #Hindu 

https://t.co/2JQO8jNj3V",en,0,1422,gyanvapi case varanasi court upholds maintainability of hindu side plea URL 
202,1568123473683447809,ThankGod0077,1569570054676807680,2022-09-13 06:13:56+00:00,"Don't forget 🤠

#Gyanvapi #KashiVishwanath #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiMosque #GYANWAPI #GyanvapiShringarGauriCase https://t.co/aB5qL1oG9b",en,0,0,don forget URL 
205,1552552994503557120,SUDHANS97562905,1569569967783440385,2022-09-13 06:13:36+00:00,"He don't need security, Please I request @AmitShah Remove all his security from Delhi also. 😡

#ArvindKejriwal #Gyanvapi #GyanvapiCase #SaveCowSaveVillages #AncientIndianGeniuses
Rishis of Bharat Scientific Discoveries
Land Of Knowledge श्री राम Har Har Mahadev
seokjin Shami https://t.co/DtglybMK6S",en,6,187,he don need security please request remove all his security from delhi also rishis of bharat scientific discovery land of knowledge har har mahadev seokjin shami URL 
209,1568123473683447809,ThankGod0077,1569569601931071489,2022-09-13 06:12:08+00:00,"The Difference

#Gyanvapi #KashiVishwanath #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiMosque #GYANWAPI #GyanvapiShringarGauriCase https://t.co/7wD4JoTP39",en,0,0,the difference URL 
212,1360556251675983877,JudgesLawyers,1569569248229601281,2022-09-13 06:10:44+00:00,"#GyanvapiCase

Case: 
Smt. Rakhi Singh and others vs. State of UP and Others 

Original Suit no. 18 of 2022.

District Judge: Dr. Ajaya Krishna Vishvesha, HJS.

Download the order here 👇🏿

#varansi 

https://t.co/pql2jfX3UV",en,0,88,case smt rakhi singh and others v state of up and others original suit no 18 of 2022 district judge dr ajaya krishna vishvesha hjs download the order here URL 
217,35103756,Bhilai,1569568983032143873,2022-09-13 06:09:41+00:00,"#GyanvapiCase #GyanvapiMasjid #Gyanvapi #GyanvapiShringarGauriCase #HarHarMahadevॐ #Kashi #Varanasi #VaranasiCourt 

Watch: https://t.co/tKB9LHw272 
https://t.co/ixCVIYGBCz",en,0,718,watch URL URL 
225,2982269822,TheQuint,1569567856052019200,2022-09-13 06:05:12+00:00,"⚡️ “#GyanvapiCase: The 'Maintainable' Suit, Who Said What, and More” by @TheQuint https://t.co/8yaETKCHkn",en,0,746134,the maintainable suit who said what and more by URL 
229,35103756,Bhilai,1569567503654977536,2022-09-13 06:03:48+00:00,"#GyanvapiCase #GyanvapiMasjid #Gyanvapi #GyanvapiShringarGauriCase #HarHarMahadevॐ #Kashi #Varanasi #VaranasiCourt
Full video: https://t.co/Cv5N8qaQzC
https://t.co/7cEAAooEeS",en,0,718,full video URL 
231,1257673586661371905,ChaurasiaBro13,1569567304903720960,2022-09-13 06:03:01+00:00,"#Gyanvapi
Nandi Maharaj has waited for several centuries.  It is about to end soon. Har Har Mahadev..! #GyanvapiCase 

👁️Pls Must Watch Sadhna Tv-7:30pm

👉Visit Us- Real Story Youtube Channel

@SaintRampalJiM https://t.co/k2kr7FmssY",en,0,186,nandi maharaj ha waited for several century it is about to end soon har har mahadev pls must watch sadhna tv 30pm visit u real story youtube channel URL 
232,6509832,CNNnews18,1569567238398803969,2022-09-13 06:02:45+00:00,"#Breaking | #GyanvapiCase: The verdict could lead to communal rift: Mehbooba Mufti reacts

@TejinderSsodhi with the details

#GyanvapiVerdict #GyanvapiMosque | @GrihaAtul https://t.co/OIsqWoA1Tu",en,5,4721388,the verdict could lead to communal rift mehbooba mufti reacts with the detail URL 
234,42669498,OpinionExpress,1569566907560529922,2022-09-13 06:01:26+00:00,news: https://t.co/Wj3WGEchUi #Gyanvapi #GyanvapiCase #GyanvapiVerdict,en,0,2532,news URL 
237,284920800,news18dotcom,1569566012131143681,2022-09-13 05:57:53+00:00,"The 5 women at the forefront of #GyanvapiCase now want the carbon dating of the “evidence” found in premises. Speaking to News18, they said obstacles in the way of them paying obeisance to ‘Maa Gauri’ are being removed | @AmanKayamHai_ 

#GyanvapiVerdict 

https://t.co/18wIVCzZnZ https://t.co/Khm0qGJg9Q",en,0,164468,the woman at the forefront of now want the carbon dating of the evidence found in premise speaking to news18 they said obstacle in the way of them paying obeisance to maa gauri are being removed URL URL 
238,1568122076632055810,Sneha_Banarji,1569566001897033729,2022-09-13 05:57:50+00:00,"A diver found a turtle that looks like it knows all the secrets of the universe.
#TAEHYUNGxVOGUE #GyanvapiCase #น้ําท่วมกรุงเทพ https://t.co/4WaS6FEMZE",en,0,20,diver found turtle that look like it know all the secret of the universe URL 
239,1399214949512007682,allthingsfauj,1569565845923446784,2022-09-13 05:57:13+00:00,"#Dangal Competition organized by #IndianArmy at Sewa, Gosti,Doda
#IndianArmyPeoplesArmy #AmritMahotsav  #Amritmahotsav #AsiaCup2022Final #GyanvapiCase #ios16bug #QueenElizabethII #HouseOfTheDragon #NotMyKing https://t.co/gRPQjqAfCR",en,0,182,competition organized by at sewa gosti doda URL 
241,1409852467,DeMOCKERYcy,1569565486459031554,2022-09-13 05:55:47+00:00,"@Mehboobp1 Only #GyanvapiCase 
#Gyanvapi can make India 5 trillion economy 😹",en,0,4304,only can make india trillion economy 
242,1409852467,DeMOCKERYcy,1569565431199068161,2022-09-13 05:55:34+00:00,"Only #GyanvapiCase 
#Gyanvapi can make India 5 trillion economy 😹 https://t.co/4I9ODDIkit",en,0,4304,only can make india trillion economy URL 
243,1409852467,DeMOCKERYcy,1569565386630385664,2022-09-13 05:55:23+00:00,"Only #GyanvapiCase 
#Gyanvapi can make India 5 trillion economy 😹 https://t.co/WR5WTIOskH",en,0,4304,only can make india trillion economy URL 
244,1409852467,DeMOCKERYcy,1569565337192116224,2022-09-13 05:55:12+00:00,"Only #GyanvapiCase 
#Gyanvapi can make India 5 trillion economy 😹 https://t.co/1bVmCh3t2x",en,0,4304,only can make india trillion economy URL 
245,1463228806093672451,abuzada_naved,1569565256812470274,2022-09-13 05:54:52+00:00,"#GyanvapiCase 
#TAEHYUNGxVOGUE 
#MagaliBerdah 
Nice https://t.co/768kQfX22K",en,0,35,nice URL 
